Feature ID,Feature Name,Feature count topic 1,Feature log2 fold change topic 1,Feature count topic 2,Feature log2 fold change topic 2,Feature count topic 3to7,Feature log2 fold change topic 3to7,Feature count topic 8,Feature log2 fold change topic 8,Feature count topic 9,Feature log2 fold change topic 9,Feature count topic 10,Feature log2 fold change topic 10
ENSG00000125746,EML2,80,0.85571,26,-0.9101,47,-0.0308,21,-1.2175,8,-2.5793,105,1.32927
ENSG00000125743,SNRPD2,80,-1.1618,190,0.17809,187,0.28268,185,0.13895,163,-0.0625,148,-0.2213
ENSG00000185800,DMWD,80,0.39281,34,-0.9587,71,0.36317,50,-0.3485,50,-0.3537,60,-0.0693
ENSG00000125755,SYMPK,80,1.18721,60,0.69529,35,-0.3446,28,-0.5229,32,-0.3164,20,-1.0375
ENSG00000176182,MYPOP,80,1.29959,15,-1.4147,37,0.01736,30,-0.3391,32,-0.2373,28,-0.4475
ENSG00000104967,NOVA2,80,0.06753,15,-2.4322,104,1.04834,67,-0.2221,44,-0.8574,43,-0.8859
ENSG00000124440,HIF3A,80,1.39245,74,1.25522,12,-2.2777,80,1.38019,30,-0.2461,29,-0.2846
ENSG00000011485,PPP5C,80,-0.2976,96,-0.0068,123,0.81148,56,-0.8629,46,-1.1575,73,-0.4447
ENSG00000277531,PNMA8C,80,0.09866,119,0.74962,82,0.26013,73,-0.0501,10,-3.0377,61,-0.3332
ENSG00000182013,PNMA8A,786,1.45136,166,-1.1002,383,0.39191,183,-0.9487,138,-1.3757,184,-0.9413
ENSG00000204851,PNMA8B,80,-1.5635,90,-1.3891,329,1.51104,190,-0.2458,120,-0.9608,96,-1.3016
ENSG00000160014,CALM3,1278,-0.3248,423,-2.0001,2074,0.96485,1457,-0.1176,1338,-0.2520,816,-1.0175
ENSG00000197380,DACT3,80,0.22666,20,-1.9096,79,0.40422,67,-0.0490,31,-1.2504,101,0.61039
ENSG00000090372,STRN4,80,0.64293,36,-0.6332,61,0.36116,32,-0.8125,54,0.00321,34,-0.7163
ENSG00000042753,AP2S1,80,-1.4831,129,-0.7674,287,1.09044,128,-0.7791,166,-0.3789,169,-0.3434
ENSG00000160007,ARHGAP35,80,-0.8735,76,-0.9535,175,0.71503,189,0.48623,52,-1.5357,134,-0.0729
ENSG00000130748,TMEM160,80,-1.0812,53,-1.6893,203,0.76227,181,0.18797,148,-0.1331,134,-0.2891
ENSG00000130749,ZC3H4,865,4.79617,66,-0.8414,25,-2.9823,26,-2.2066,15,-3.0266,42,-1.5319
ENSG00000142230,SAE1,80,0.09304,50,-0.6572,97,0.84004,39,-1.0184,29,-1.4477,72,-0.0736
ENSG00000257704,INAFM1,80,0.50787,41,-0.5760,75,0.83194,22,-1.5103,18,-1.7810,50,-0.2575
ENSG00000105419,MEIS3,80,0.20917,6,-3.5983,96,1.08441,97,0.51772,5,-3.9124,37,-0.9901
ENSG00000118160,SLC8A2,80,-0.7748,14,-3.3315,184,1.21636,158,0.28982,104,-0.3752,40,-1.8209
ENSG00000105402,NAPA,80,-1.3314,125,-0.6615,241,0.78678,189,-0.0147,143,-0.4540,161,-0.2599
ENSG00000105373,NOP53,80,0.32079,133,1.18593,52,-0.6131,34,-1.0067,69,0.07619,81,0.34634
ENSG00000178980,SELENOW,240,-1.9228,730,-0.2317,987,0.49209,819,-0.0491,850,0.01068,870,0.04723
ENSG00000105438,KDELR1,80,0.66690,106,1.15533,50,-0.1801,24,-1.2487,31,-0.8504,43,-0.3511
ENSG00000105443,CYTH2,80,1.38088,51,0.57947,30,-0.4421,22,-0.7186,25,-0.5146,26,-0.4798
ENSG00000142235,LMTK3,80,0.03253,32,-1.3643,101,0.82925,41,-1.0012,78,-0.0094,51,-0.6833
ENSG00000063177,RPL18,1490,1.84868,588,0.19627,335,-1.0792,469,-0.1679,507,-0.0425,483,-0.1219
ENSG00000105516,DBP,80,0.92843,38,-0.3071,29,-1.1270,70,0.69273,92,1.17877,35,-0.4390
ENSG00000063180,CA11,80,-1.4081,73,-1.5538,217,0.23842,298,0.65246,361,0.98244,107,-0.9769
ENSG00000104805,NUCB1,2468,4.31481,126,-1.6032,148,-1.9338,52,-2.9045,75,-2.3689,118,-1.7029
ENSG00000087086,FTL,925,-0.5260,2386,1.02854,917,-0.8612,1725,0.47254,1696,0.44420,1597,0.34468
ENSG00000183207,RUVBL2,80,0.04004,161,1.21857,72,-0.2160,55,-0.5612,78,0.00300,46,-0.8209
ENSG00000104852,SNRNP70,80,-0.2353,149,0.77683,91,-0.0719,83,-0.1859,84,-0.1661,81,-0.2176
ENSG00000104863,LIN7B,80,0.51821,9,-2.7349,72,0.70099,39,-0.6351,53,-0.1540,40,-0.5706
ENSG00000177380,PPFIA3,80,-0.4231,17,-2.7012,141,1.04269,116,0.16780,41,-1.4384,87,-0.2935
ENSG00000104888,SLC17A7,80,-3.4993,93,-3.2843,1312,1.92379,1328,0.78019,88,-3.3576,137,-2.7171
ENSG00000104872,PIH1D1,80,0.55907,89,0.72687,55,-0.1135,58,0.04481,31,-0.9419,37,-0.6493
ENSG00000142541,RPL13A,80,-3.1931,1173,0.92929,533,-0.6042,665,-0.0153,1102,0.82049,1031,0.70630
ENSG00000142534,RPS11,80,-2.8757,1034,1.09027,425,-0.6274,629,0.24435,790,0.62399,748,0.53060
ENSG00000104870,FCGRT,80,1.05368,171,2.56897,14,-2.3638,43,0.00698,26,-0.7404,38,-0.1719
ENSG00000142546,NOSIP,80,1.09955,62,0.65400,33,-0.5988,33,-0.3531,42,0.02041,33,-0.3560
ENSG00000126464,PRR12,80,1.62337,28,-0.1780,25,-0.5314,26,-0.2628,13,-1.3577,38,0.29968
ENSG00000126461,SCAF1,80,0.48575,55,-0.1114,64,0.19873,68,0.22761,27,-1.2055,45,-0.4210
ENSG00000126457,PRMT1,80,-0.4769,126,0.24029,129,0.55183,69,-0.7157,100,-0.1344,65,-0.7924
ENSG00000169169,CPT1C,80,0.08260,27,-1.6016,83,0.27334,77,0.00964,97,0.38505,65,-0.2608
ENSG00000196961,AP2A1,80,-0.6064,68,-0.8632,159,1.03159,81,-0.5825,78,-0.6477,80,-0.6157
ENSG00000104973,MED25,80,0.59258,99,0.95589,58,0.12551,20,-1.5257,17,-1.8041,50,-0.1775
ENSG00000104960,PTOV1,80,-1.5549,350,0.76173,263,0.55715,129,-0.8435,184,-0.2933,151,-0.6015
ENSG00000204673,AKT1S1,80,1.16289,24,-0.7727,33,-0.5153,38,-0.0801,36,-0.1629,57,0.58294
ENSG00000104946,TBC1D17,80,0.81310,61,0.35236,46,-0.1562,35,-0.5093,45,-0.1311,37,-0.4554
ENSG00000105053,VRK3,80,1.34904,67,1.03999,29,-0.5608,30,-0.3051,23,-0.6977,15,-1.3140
ENSG00000131408,NR1H2,80,1.09979,49,0.25319,28,-0.9481,47,0.19643,39,-0.0935,59,0.57611
ENSG00000161671,EMC10,80,-0.6710,237,1.09763,114,-0.2185,96,-0.3919,92,-0.4514,157,0.39187
ENSG00000161677,JOSD2,80,0.73957,97,1.07241,44,-0.3996,11,-2.3185,42,-0.3041,61,0.27586
ENSG00000204653,ASPDH,80,1.03956,54,0.37467,42,-0.0849,22,-1.0434,55,0.39611,10,-2.1664
ENSG00000131409,LRRC4B,80,-0.6082,119,0.00703,135,0.40173,130,0.14868,91,-0.4094,89,-0.4423
ENSG00000161681,SHANK1,80,0.26323,13,-2.5182,77,0.39613,111,0.80860,24,-1.5950,66,-0.0534
ENSG00000105379,ETFB,80,-0.5041,119,0.11834,107,-0.0831,118,0.10246,147,0.46503,104,-0.0892
ENSG00000105568,PPP2R1A,80,-2.9873,417,-0.5293,757,0.88440,602,0.05070,517,-0.1911,432,-0.4719
ENSG00000130844,ZNF331,80,1.26231,30,-0.3372,40,0.19967,10,-2.0137,21,-0.9192,35,-0.1348
ENSG00000179820,MYADM,80,0.65977,28,-0.9928,68,0.79012,30,-0.9039,17,-1.7344,40,-0.4372
ENSG00000126583,PRKCG,841,1.77296,40,-3.0634,314,0.08538,201,-0.6571,317,0.05827,83,-1.9820
ENSG00000142408,CACNG8,844,3.34520,15,-3.5247,107,-0.9807,73,-1.1893,40,-2.0762,82,-1.0281
ENSG00000170906,NDUFA3,80,-2.4150,362,-0.1370,477,0.60954,336,-0.2557,534,0.49266,250,-0.7149
ENSG00000105619,TFPT,80,0.59728,25,-1.2297,63,0.37304,57,0.05219,44,-0.3763,36,-0.6903
ENSG00000105618,PRPF31,80,0.51745,80,0.51000,60,0.07407,40,-0.5973,41,-0.5516,43,-0.4659
ENSG00000125505,MBOAT7,80,-1.7563,165,-0.6656,360,1.29728,171,-0.6134,139,-0.9288,174,-0.5829
ENSG00000170889,RPS9,80,-2.1943,665,1.13054,257,-0.7168,328,-0.0564,474,0.54527,565,0.84427
ENSG00000167614,TTYH1,80,-2.2240,477,0.51937,231,-1.0015,993,1.85141,426,0.33255,338,-0.0430
ENSG00000167615,LENG8,80,0.72425,154,1.93347,36,-0.8670,22,-1.2846,31,-0.7909,46,-0.1878
ENSG00000125503,PPP1R12C,80,0.22368,98,0.54929,67,-0.1098,53,-0.4292,67,-0.0658,64,-0.1309
ENSG00000129990,SYT5,80,-0.8237,73,-0.9672,179,0.94859,68,-1.0744,198,0.61119,45,-1.6921
ENSG00000105063,PPP6R1,80,0.57449,65,0.22628,50,-0.3361,79,0.54401,67,0.26942,24,-1.2901
ENSG00000133265,HSPBP1,80,-0.2132,203,1.34899,82,-0.2954,52,-0.8658,133,0.60739,37,-1.3883
ENSG00000160469,BRSK1,80,-0.1992,43,-1.1631,104,0.40850,67,-0.4688,77,-0.2697,123,0.49598
ENSG00000108107,RPL28,80,-2.9992,937,0.76947,528,-0.2944,642,0.14111,717,0.32164,863,0.63100
ENSG00000108106,UBE2S,856,3.53874,28,-2.5485,92,-1.1934,39,-2.0729,75,-1.0976,58,-1.4733
ENSG00000187902,SHISA7,80,1.17427,9,-2.2395,42,0.18384,32,-0.3355,40,0.02364,25,-0.7417
ENSG00000063241,ISOC2,80,0.74469,56,0.14953,50,-0.0771,42,-0.2870,38,-0.4450,45,-0.2076
ENSG00000090971,NAT14,80,-0.3753,213,1.25226,96,-0.1574,92,-0.1560,97,-0.0833,54,-0.9759
ENSG00000213015,ZNF580,80,0.53788,64,0.16592,59,0.06900,68,0.27202,21,-1.5040,47,-0.3090
ENSG00000173581,CCDC106,80,0.48495,41,-0.5836,60,0.04060,41,-0.5632,81,0.51110,49,-0.3010
ENSG00000063244,U2AF2,80,0.47488,94,0.74376,61,0.07629,41,-0.6067,31,-1.0186,45,-0.4307
ENSG00000063245,EPN1,80,-1.0197,115,-0.4631,197,0.80066,136,-0.2100,159,0.04329,74,-1.1464
ENSG00000167685,ZNF444,80,1.54497,79,1.52346,21,-1.0009,13,-1.3957,24,-0.4822,21,-0.6601
ENSG00000198046,ZNF667,80,1.06509,19,-1.2486,47,0.35072,32,-0.4567,27,-0.6872,28,-0.6349
ENSG00000166770,ZNF667-AS1,80,0.39384,57,-0.1614,66,0.13164,57,-0.1502,59,-0.1009,47,-0.4638
ENSG00000268182,SMIM17,80,0.94224,5,-3.0822,66,1.43617,2,-4.3900,8,-2.5031,25,-0.8931
ENSG00000198300,PEG3,80,-2.5051,94,-2.2660,570,1.07751,167,-1.4175,527,0.36924,480,0.21575
ENSG00000268205,ENSG00000268205,80,0.25482,85,0.34555,65,-0.1256,65,-0.0864,56,-0.3244,72,0.07471
ENSG00000121413,ZSCAN18,80,-1.3216,366,1.10807,213,0.37161,160,-0.2630,140,-0.4700,78,-1.3719
ENSG00000142396,ERVK3-1,80,0.37909,30,-1.1382,77,0.63946,60,-0.0759,39,-0.7540,38,-0.8128
ENSG00000283103,ENSG00000283103,80,0.39056,71,0.18228,59,-0.1844,37,-0.8403,98,0.72030,50,-0.3602
ENSG00000121410,A1BG,80,1.64668,60,1.10452,19,-1.1381,18,-0.8253,37,0.30147,17,-0.8731
ENSG00000083845,RPS5,80,-1.9480,529,1.01954,244,-0.4359,260,-0.1580,412,0.58774,373,0.42086
ENSG00000083807,SLC27A5,80,1.29003,34,-0.1589,34,-0.2258,39,0.07372,33,-0.1750,15,-1.3922
ENSG00000130726,TRIM28,80,-0.1491,153,0.92142,87,-0.0369,74,-0.2796,58,-0.6546,81,-0.1382
ENSG00000130724,CHMP2A,80,-0.2707,186,1.12582,86,-0.2788,90,-0.0820,114,0.28948,51,-0.9573
ENSG00000130725,UBE2M,80,-1.2519,168,-0.1110,210,0.47628,185,0.04390,198,0.14519,123,-0.6034
ENSG00000099326,MZF1,80,1.28364,99,1.67938,24,-1.0981,20,-0.9825,31,-0.2726,26,-0.5896
ENSG00000247315,ZCCHC3,80,1.14712,55,0.49308,42,0.14145,22,-0.9535,14,-1.5508,21,-1.0186
ENSG00000125841,NRSN2,833,2.45295,78,-1.5814,188,-0.4247,119,-0.9496,129,-0.8310,101,-1.2096
ENSG00000125826,RBCK1,80,1.31237,72,1.12093,27,-0.7813,20,-0.9613,20,-0.9604,42,0.20156
ENSG00000125875,TBC1D20,80,1.40051,57,0.79323,22,-1.0792,56,0.76440,25,-0.5513,21,-0.7681
ENSG00000101266,CSNK2A1,80,-0.0525,59,-0.5236,94,0.40537,103,0.34433,48,-0.8544,66,-0.3501
ENSG00000125818,PSMF1,80,-0.1484,100,0.20995,93,0.16570,78,-0.1904,73,-0.2862,83,-0.0973
ENSG00000101298,SNPH,80,-0.3891,50,-1.1226,134,0.91515,102,-0.0081,79,-0.4128,44,-1.2977
ENSG00000088832,FKBP1A,80,-1.8889,193,-0.5607,293,0.17740,231,-0.2843,699,1.60487,93,-1.6620
ENSG00000088833,NSFL1C,80,0.01896,90,0.20272,81,0.04696,80,0.02133,44,-0.9118,95,0.29812
ENSG00000198053,SIRPA,80,-2.0098,194,-0.6843,394,0.93268,493,0.82280,140,-1.1837,124,-1.3642
ENSG00000101327,PDYN,80,0.36880,40,-0.7151,37,-1.3041,25,-1.4184,307,3.04616,2,-4.6430
ENSG00000101361,NOP56,80,0.43311,81,0.44386,59,-0.1149,37,-0.7711,55,-0.1692,66,0.11073
ENSG00000101365,IDH3B,80,0.02108,53,-0.6226,86,0.24774,66,-0.2751,85,0.10904,77,-0.0415
ENSG00000132635,PCED1A,80,1.36401,69,1.10150,25,-0.8770,18,-1.0618,26,-0.5105,39,0.14868
ENSG00000215305,VPS16,80,1.30250,43,0.24176,37,0.01582,29,-0.3825,21,-0.8948,11,-1.7914
ENSG00000132670,PTPRA,80,-1.8568,261,-0.0579,338,0.73121,323,0.28499,146,-0.9588,207,-0.4252
ENSG00000125901,MRPS26,80,-0.1975,100,0.16228,99,0.26115,89,-0.0286,77,-0.2513,66,-0.5107
ENSG00000088899,LZTS3,80,-0.4883,37,-1.6490,113,0.10496,187,0.88730,191,0.92486,32,-1.8685
ENSG00000198171,DDRGK1,80,0.30573,69,0.06538,68,0.07849,42,-0.7234,91,0.51723,40,-0.7684
ENSG00000125877,ITPA,80,0.98210,47,0.10545,46,0.10528,32,-0.5036,41,-0.1233,13,-1.8562
ENSG00000088854,DNAAF9,80,0.56789,68,0.29015,50,-0.3569,43,-0.4330,52,-0.1277,75,0.45475
ENSG00000088812,ATRN,80,-0.0540,57,-0.5780,104,0.73814,71,-0.2390,47,-0.8937,55,-0.6440
ENSG00000101220,ADISSP,80,-0.6485,80,-0.6431,82,-0.9631,11,-3.5379,579,3.02867,52,-1.2940
ENSG00000101222,SPEF1,80,0.82777,233,3.03693,14,-2.4789,6,-3.1022,82,0.87359,11,-2.1580
ENSG00000125817,CENPB,80,0.39114,95,0.67375,42,-0.9775,68,0.11246,64,0.02553,112,0.94894
ENSG00000125779,PANK2,80,0.75511,43,-0.2672,51,0.03844,57,0.18303,32,-0.7253,38,-0.4356
ENSG00000101236,RNF24,80,0.95209,29,-0.6693,53,0.48450,32,-0.5374,29,-0.6907,17,-1.4502
ENSG00000088826,SMOX,80,1.35666,89,1.55855,15,-1.9012,66,0.99510,15,-1.3178,35,-0.0530
ENSG00000171867,PRNP,511,-1.3173,916,-0.4246,1551,0.87555,1249,0.06725,810,-0.6141,739,-0.7572
ENSG00000101265,RASSF2,80,0.67113,17,-1.7114,26,-1.5915,95,0.96484,23,-1.3004,185,2.25351
ENSG00000089057,SLC23A2,80,-0.2878,100,0.05719,105,0.25095,110,0.21461,54,-0.8996,95,-0.0135
ENSG00000089063,TMEM230,80,-0.7408,207,0.78570,137,0.18845,87,-0.6232,73,-0.8822,155,0.29759
ENSG00000132646,PCNA,80,1.05448,62,0.61555,36,-0.4193,24,-0.8567,31,-0.5059,46,0.13592
ENSG00000101290,CDS2,80,-1.0167,90,-0.8347,212,1.12720,129,-0.2814,78,-1.0600,106,-0.5846
ENSG00000125772,GPCPD1,80,1.57552,31,-0.0232,25,-0.6032,21,-0.6677,29,-0.1626,32,0.00051
ENSG00000089199,CHGB,841,2.57441,30,-2.9157,193,-0.2431,82,-1.4592,102,-1.1227,88,-1.3456
ENSG00000088766,CRLS1,80,1.31185,62,0.85079,29,-0.6277,43,0.23508,26,-0.5159,13,-1.5646
ENSG00000125827,TMX4,80,-1.2935,218,0.25828,235,0.77901,141,-0.4345,107,-0.8606,137,-0.4776
ENSG00000182621,PLCB1,80,-0.7291,28,-2.3035,157,0.66136,62,-1.1301,270,1.26459,55,-1.2882
ENSG00000125869,LAMP5,80,-1.0773,50,-1.7809,116,-0.8184,103,-0.7005,785,3.09622,8,-4.3085
ENSG00000101349,PAK5,80,1.33765,28,-0.4123,37,0.02266,38,0.05691,29,-0.3446,5,-2.8008
ENSG00000132639,SNAP25,2052,-0.0907,213,-3.4846,3026,1.19896,2002,-0.1298,1073,-1.0958,1249,-0.8646
ENSG00000125863,MKKS,80,0.47613,53,-0.1993,67,0.34907,61,0.02755,48,-0.3353,21,-1.6139
ENSG00000132640,BTBD3,80,-0.5136,48,-1.2907,127,0.40430,103,-0.1165,17,-2.8037,230,1.22448
ENSG00000089048,ESF1,80,1.43596,48,0.53393,24,-0.8702,18,-0.9916,25,-0.5159,52,0.68605
ENSG00000101247,NDUFAF5,80,1.46583,8,-2.0496,33,-0.0974,35,0.05290,28,-0.3072,24,-0.5585
ENSG00000172264,MACROD2,80,0.94304,19,-1.3304,44,-0.0863,19,-1.3052,103,1.38417,13,-1.9065
ENSG00000125870,SNRPB2,80,0.28754,77,0.21373,74,0.30910,23,-1.5987,69,0.04944,50,-0.4637
ENSG00000125851,PCSK2,80,-0.4233,24,-2.2168,126,0.57823,80,-0.4329,189,0.98036,47,-1.2237
ENSG00000125868,DSTN,80,-2.4118,407,0.05187,477,0.62037,492,0.36034,319,-0.3339,254,-0.6872
ENSG00000089006,SNX5,80,0.34763,134,1.23359,49,-0.7157,81,0.37115,43,-0.6512,64,-0.0194
ENSG00000149474,KAT14,80,0.74853,38,-0.4497,60,0.51476,35,-0.5761,33,-0.6647,22,-1.2600
ENSG00000101310,SEC23B,80,0.59403,89,0.77525,50,-0.2977,66,0.26426,39,-0.5701,34,-0.7833
ENSG00000232388,SMIM26,864,3.41735,105,-0.6523,85,-1.4448,50,-1.7733,101,-0.7048,43,-1.9875
ENSG00000125821,DTD1,80,0.63355,26,-1.1202,64,0.52070,30,-0.9163,50,-0.1427,37,-0.6058
ENSG00000185052,SLC24A3,80,0.22190,14,-2.3716,93,1.00690,60,-0.2479,32,-1.1801,45,-0.6947
ENSG00000173418,NAA20,80,0.22113,80,0.22515,85,0.62352,38,-0.9237,46,-0.6392,29,-1.3391
ENSG00000101343,CRNKL1,80,1.39957,29,-0.3205,35,0.00705,16,-1.2244,34,-0.0378,16,-1.1611
ENSG00000088930,XRN2,80,1.19032,91,1.42601,30,-0.6794,11,-1.8461,47,0.29322,13,-1.6754
ENSG00000125814,NAPB,80,-2.7863,115,-2.2560,778,1.70000,473,-0.1151,234,-1.2002,293,-0.8623
ENSG00000101439,CST3,80,-4.4877,2052,0.36819,1088,-1.0048,4967,1.97161,2075,0.38595,1747,0.10529
ENSG00000101474,APMAP,80,-0.8887,93,-0.6551,202,1.29921,89,-0.7375,54,-1.4875,93,-0.6568
ENSG00000154930,ACSS1,80,1.12163,103,1.57764,16,-2.0283,98,1.48324,16,-1.4312,34,-0.2998
ENSG00000197586,ENTPD6,80,-1.2437,63,-1.5995,229,0.81223,69,-1.4581,303,0.86789,135,-0.4502
ENSG00000100994,PYGB,830,2.61941,137,-0.6205,149,-0.8015,168,-0.3097,56,-1.9571,106,-1.0126
ENSG00000100997,ABHD12,80,-0.7347,90,-0.5640,150,0.48468,130,0.02089,130,0.02197,105,-0.3223
ENSG00000101294,HM13,80,0.12186,92,0.34408,84,0.37846,42,-0.8954,42,-0.8820,67,-0.1662
ENSG00000171552,BCL2L1,80,0.25628,96,0.54660,70,0.06077,49,-0.5358,43,-0.7184,67,-0.0284
ENSG00000101337,TM9SF4,80,0.67777,59,0.16796,59,0.35220,37,-0.5775,31,-0.8301,26,-1.1007
ENSG00000101350,KIF3B,80,-0.5155,105,-0.0877,125,0.35786,87,-0.3840,109,-0.0286,106,-0.0848
ENSG00000171456,ASXL1,80,1.12581,87,1.26793,29,-0.8726,38,-0.0998,12,-1.8749,48,0.25654
ENSG00000197183,NOL4L,80,1.42939,31,-0.1442,28,-0.5217,42,0.32614,21,-0.7790,29,-0.2644
ENSG00000149600,COMMD7,80,0.13281,82,0.16323,81,0.27926,57,-0.4176,60,-0.3152,54,-0.4811
ENSG00000101367,MAPRE1,80,1.08159,74,0.92992,26,-1.1275,67,0.78141,22,-0.9593,45,0.10163
ENSG00000101400,SNTA1,80,-0.6500,231,1.07623,79,-1.0534,283,1.44619,134,0.15368,93,-0.4235
ENSG00000078699,CBFA2T2,80,1.02486,57,0.44868,42,-0.1067,27,-0.7203,21,-1.0777,39,-0.1816
ENSG00000125967,NECAB3,80,0.89446,58,0.36255,51,0.26348,26,-0.9230,13,-1.8991,34,-0.4755
ENSG00000101421,CHMP4B,80,-0.8909,106,-0.4554,192,1.05534,99,-0.5676,75,-0.9998,101,-0.5399
ENSG00000125970,RALY,80,0.65989,81,0.67026,38,-0.8734,69,0.41181,37,-0.5713,80,0.65551
ENSG00000125977,EIF2S2,80,-0.3056,123,0.37955,102,0.14664,75,-0.4106,75,-0.4153,109,0.17975
ENSG00000101444,AHCY,80,0.52427,69,0.27575,63,0.25229,22,-1.4546,49,-0.2642,44,-0.4256
ENSG00000078747,ITCH,80,1.30028,29,-0.4035,35,-0.1456,32,-0.2307,24,-0.6773,30,-0.3260
ENSG00000125971,DYNLRB1,80,-2.1893,264,-0.3931,440,0.88667,299,-0.2002,246,-0.5022,299,-0.1981
ENSG00000101460,MAP1LC3A,80,-1.9657,125,-1.3063,430,1.49364,190,-0.6725,123,-1.3257,244,-0.2809
ENSG00000198646,NCOA6,80,0.96683,53,0.26139,41,-0.2141,14,-1.7934,38,-0.2445,56,0.35313
ENSG00000078804,TP53INP2,80,0.76982,76,0.67200,26,-1.4656,50,0.00141,34,-0.6027,129,1.63246
ENSG00000131067,GGT7,80,0.55587,26,-1.1727,72,0.76091,34,-0.7822,38,-0.6465,32,-0.8842
ENSG00000100983,GSS,80,0.90802,44,-0.0818,48,0.08562,24,-0.9984,45,-0.0351,31,-0.6269
ENSG00000100991,TRPC4AP,80,0.35757,50,-0.3803,75,0.48427,44,-0.5974,36,-0.8816,57,-0.1980
ENSG00000126005,MMP24OS,80,-0.4744,71,-0.6548,140,0.86670,82,-0.4324,87,-0.3537,63,-0.8481
ENSG00000242372,EIF6,80,0.40191,79,0.38291,62,-0.0245,62,-0.0239,48,-0.4229,47,-0.4620
ENSG00000101019,UQCC1,80,0.80476,54,0.14034,50,0.02422,27,-0.9256,27,-0.9484,56,0.21806
ENSG00000125991,ERGIC3,80,-0.3893,270,1.67710,101,-0.0557,50,-1.1007,70,-0.5962,53,-1.0307
ENSG00000214078,CPNE1,80,0.83860,68,0.56067,47,-0.0433,28,-0.8170,41,-0.2464,27,-0.9062
ENSG00000244462,RBM12,80,1.26877,61,0.79786,29,-0.6724,25,-0.6398,26,-0.5683,40,0.08012
ENSG00000244005,NFS1,80,0.89276,32,-0.6051,51,0.26267,29,-0.7306,46,-0.0083,25,-0.9814
ENSG00000125995,ROMO1,80,-0.6475,249,1.21485,112,-0.2161,98,-0.3394,113,-0.1121,112,-0.1298
ENSG00000131051,RBM39,80,-1.0091,275,0.96708,141,-0.2440,124,-0.3363,154,0.00771,200,0.42808
ENSG00000025293,PHF20,80,0.50605,66,0.19027,63,0.20619,19,-1.7393,67,0.20032,41,-0.5593
ENSG00000171222,SCAND1,80,-0.6684,163,0.45907,128,0.11837,135,0.14609,112,-0.1524,100,-0.3287
ENSG00000260032,NORAD,80,-3.4313,570,-0.5172,1020,0.86017,672,-0.2574,757,-0.0693,729,-0.1301
ENSG00000088367,EPB41L1,80,-1.1824,108,-0.7276,206,0.57513,123,-0.5311,192,0.17805,188,0.13909
ENSG00000080845,DLGAP4,80,-0.2869,41,-1.3032,113,0.51609,83,-0.2262,120,0.35562,71,-0.4809
ENSG00000101084,RAB5IF,80,0.09596,63,-0.2900,78,0.10069,99,0.43338,82,0.14124,40,-0.9757
ENSG00000101079,NDRG3,80,-0.9348,64,-1.2655,198,1.07067,73,-1.0715,153,0.06823,101,-0.5867
ENSG00000149639,SOGA1,80,1.40238,41,0.26502,29,-0.4905,26,-0.4527,13,-1.4404,44,0.36204
ENSG00000101347,SAMHD1,80,1.04595,68,0.75936,36,-0.4370,36,-0.2762,14,-1.7160,49,0.20436
ENSG00000118705,RPN2,80,-0.3876,211,1.21980,102,-0.0187,111,0.12335,64,-0.7350,50,-1.1137
ENSG00000101363,MANBAL,80,-0.1088,85,-0.0107,100,0.47042,35,-1.3582,100,0.24734,59,-0.5978
ENSG00000166619,BLCAP,80,-2.3152,244,-0.6495,474,0.84489,273,-0.4762,463,0.36831,259,-0.5562
ENSG00000053438,NNAT,80,-3.1271,2140,2.16978,576,-0.2960,278,-1.2919,843,0.44433,196,-1.8195
ENSG00000132821,VSTM2L,80,-0.9881,8,-4.2724,235,1.78039,82,-0.9577,59,-1.4384,111,-0.4920
ENSG00000101413,RPRD1B,80,1.41380,61,0.93630,31,-0.3500,14,-1.3363,14,-1.3909,26,-0.4796
ENSG00000170471,RALGAPB,80,0.85893,54,0.21343,49,0.10212,37,-0.3933,40,-0.2770,18,-1.4735
ENSG00000101438,SLC32A1,80,0.25687,14,-2.3806,76,0.33012,2,-4.8320,192,1.81026,14,-2.3974
ENSG00000101445,PPP1R16B,80,0.52346,13,-2.1844,49,-0.4718,44,-0.4188,147,1.60519,52,-0.1663
ENSG00000198900,TOP1,80,0.43408,88,0.59685,58,-0.1772,33,-0.9757,70,0.21974,54,-0.1991
ENSG00000124181,PLCG1,80,1.23726,39,0.03999,33,-0.4125,32,-0.2633,37,-0.0609,31,-0.3552
ENSG00000174306,ZHX3,80,0.71971,89,0.90169,37,-0.8281,38,-0.4624,48,-0.1120,75,0.61320
ENSG00000124177,CHD6,80,0.72199,78,0.68032,44,-0.4272,61,0.26376,35,-0.5965,42,-0.3279
ENSG00000196090,PTPRT,80,0.50892,4,-3.7280,82,1.20430,37,-0.7178,25,-1.3079,30,-1.0309
ENSG00000124193,SRSF6,80,0.00287,165,1.21699,73,-0.2627,65,-0.3172,52,-0.6841,75,-0.1089
ENSG00000132823,OSER1,80,1.25915,61,0.77595,31,-0.5158,20,-1.0087,25,-0.6481,38,-0.0001
ENSG00000124194,GDAP1L1,80,0.41008,10,-2.6852,88,1.28599,31,-1.0638,37,-0.8062,21,-1.6159
ENSG00000124120,TTPAL,80,1.17884,21,-0.9779,48,0.62704,12,-1.7673,1,-4.9307,41,0.05358
